pdb_pair,execution_time
pdb4du6_A_original_pdb4du6_A_hinge_4_sigma0.8948929172439201.command,0.4795088768005371
pdb4ok3_A_original_pdb4ok3_A_hinge_1_sigma0.8948929172439201.command,0.4790687561035156
pdb4ts6_A_original_pdb4ts6_A_hinge_5_sigma0.8948929172439201.command,0.3744776248931885
pdb5pgh_A_original_pdb5pgh_A_hinge_4_sigma0.8948929172439201.command,0.3748652935028076
pdb5pio_A_original_pdb5pio_A_hinge_3_sigma0.8948929172439201.command,0.42638540267944336
pdb7w2w_A_original_pdb7w2w_A_hinge_5_sigma0.8948929172439201.command,0.7184422016143799
pdb7jqa_A_original_pdb7jqa_A_hinge_0_sigma0.8948929172439201.command,0.44046878814697266
pdb5sow_A_original_pdb5sow_A_hinge_1_sigma0.8948929172439201.command,0.4122803211212158
pdb6toy_A_original_pdb6toy_A_hinge_0_sigma0.8948929172439201.command,0.5544173717498779
pdb6exd_A_original_pdb6exd_A_hinge_3_sigma0.8948929172439201.command,0.3992133140563965
pdb5eg4_A_original_pdb5eg4_A_hinge_4_sigma0.8948929172439201.command,0.40824294090270996
pdb2xfg_A_original_pdb2xfg_A_hinge_1_sigma0.8948929172439201.command,0.4439966678619385
pdb5upv_A_original_pdb5upv_A_hinge_0_sigma0.8948929172439201.command,0.41606688499450684
pdb3lsn_A_original_pdb3lsn_A_hinge_2_sigma0.8948929172439201.command,0.4370267391204834
pdb5hvy_A_original_pdb5hvy_A_hinge_1_sigma0.8948929172439201.command,0.4858846664428711
pdb7l2f_A_original_pdb7l2f_A_hinge_5_sigma0.8948929172439201.command,0.9377505779266357
pdb6djg_A_original_pdb6djg_A_hinge_1_sigma0.8948929172439201.command,0.5150504112243652
pdb4xqa_A_original_pdb4xqa_A_hinge_2_sigma0.8948929172439201.command,0.45446252822875977
pdb3vg2_A_original_pdb3vg2_A_hinge_1_sigma0.8948929172439201.command,0.37743401527404785
pdb3kae_A_original_pdb3kae_A_hinge_0_sigma0.8948929172439201.command,0.4636709690093994
pdb6ia1_A_original_pdb6ia1_A_hinge_2_sigma0.8948929172439201.command,0.40390539169311523
pdb4fgx_A_original_pdb4fgx_A_hinge_0_sigma0.8948929172439201.command,0.4600660800933838
pdb4h82_A_original_pdb4h82_A_hinge_3_sigma0.8948929172439201.command,0.4931962490081787
pdb5gk3_A_original_pdb5gk3_A_hinge_2_sigma0.8948929172439201.command,0.378246545791626
pdb5vyr_A_original_pdb5vyr_A_hinge_3_sigma0.8948929172439201.command,0.4681711196899414
pdb6cf8_A_original_pdb6cf8_A_hinge_1_sigma0.8948929172439201.command,0.5052094459533691
pdb8d8s_A_original_pdb8d8s_A_hinge_3_sigma0.8948929172439201.command,0.5618760585784912
pdb3zkm_A_original_pdb3zkm_A_hinge_5_sigma0.8948929172439201.command,0.4625260829925537
pdb5rdl_A_original_pdb5rdl_A_hinge_1_sigma0.8948929172439201.command,0.44421935081481934
pdb8cnf_A_original_pdb8cnf_A_hinge_3_sigma0.8948929172439201.command,0.46538805961608887
pdb5ot8_A_original_pdb5ot8_A_hinge_5_sigma0.8948929172439201.command,0.3822002410888672
pdb2kkl_A_original_pdb2kkl_A_hinge_2_sigma0.8948929172439201.command,0.6024541854858398
pdb3jz9_A_original_pdb3jz9_A_hinge_5_sigma0.8948929172439201.command,0.388336181640625
pdb4jth_A_original_pdb4jth_A_hinge_0_sigma0.8948929172439201.command,0.4703059196472168
pdb4al4_A_original_pdb4al4_A_hinge_4_sigma0.8948929172439201.command,0.5214283466339111
pdb7sjb_A_original_pdb7sjb_A_hinge_4_sigma0.8948929172439201.command,0.49222254753112793
pdb6l7d_A_original_pdb6l7d_A_hinge_2_sigma0.8948929172439201.command,0.455904483795166
pdb8biz_E_original_pdb8biz_E_hinge_3_sigma0.8948929172439201.command,0.5128753185272217
pdb2lok_A_original_pdb2lok_A_hinge_3_sigma0.8948929172439201.command,0.41550540924072266
pdb6t4j_A_original_pdb6t4j_A_hinge_5_sigma0.8948929172439201.command,0.4702000617980957
pdb4oa8_A_original_pdb4oa8_A_hinge_2_sigma0.8948929172439201.command,0.46293139457702637
pdb4mso_A_original_pdb4mso_A_hinge_2_sigma0.8948929172439201.command,0.4686465263366699
pdb3f3r_A_original_pdb3f3r_A_hinge_2_sigma0.8948929172439201.command,0.6582133769989014
pdb6t0q_A_original_pdb6t0q_A_hinge_4_sigma0.8948929172439201.command,0.43193554878234863
pdb4g2f_A_original_pdb4g2f_A_hinge_1_sigma0.8948929172439201.command,0.457308292388916
pdb6zsk_A_original_pdb6zsk_A_hinge_5_sigma0.8948929172439201.command,0.3244802951812744
pdb5oqe_A_original_pdb5oqe_A_hinge_5_sigma0.8948929172439201.command,0.4597320556640625
pdb7tpv_A_original_pdb7tpv_A_hinge_5_sigma0.8948929172439201.command,0.4675180912017822
pdb1b4m_A_original_pdb1b4m_A_hinge_1_sigma0.8948929172439201.command,0.5813639163970947
pdb5qit_A_original_pdb5qit_A_hinge_3_sigma0.8948929172439201.command,0.37672877311706543
pdb4mp4_A_original_pdb4mp4_A_hinge_0_sigma0.8948929172439201.command,0.45409464836120605
pdb6csw_A_original_pdb6csw_A_hinge_4_sigma0.8948929172439201.command,0.4776172637939453
pdb5c10_A_original_pdb5c10_A_hinge_5_sigma0.8948929172439201.command,0.3175842761993408
pdb7nzu_A_original_pdb7nzu_A_hinge_3_sigma0.8948929172439201.command,0.3894643783569336
pdb7z42_A_original_pdb7z42_A_hinge_2_sigma0.8948929172439201.command,0.6365127563476562
pdb6nt1_A_original_pdb6nt1_A_hinge_3_sigma0.8948929172439201.command,0.4711794853210449
pdb5ot5_A_original_pdb5ot5_A_hinge_0_sigma0.8948929172439201.command,0.4098663330078125
pdb5nin_B_original_pdb5nin_B_hinge_2_sigma0.8948929172439201.command,0.6113705635070801
pdb2hit_L_original_pdb2hit_L_hinge_2_sigma0.8948929172439201.command,0.4420621395111084
pdb7c35_A_original_pdb7c35_A_hinge_5_sigma0.8948929172439201.command,0.43312740325927734
pdb5quc_A_original_pdb5quc_A_hinge_0_sigma0.8948929172439201.command,0.3796560764312744
pdb7bab_A_original_pdb7bab_A_hinge_2_sigma0.8948929172439201.command,0.3686056137084961
pdb2jj7_A_original_pdb2jj7_A_hinge_2_sigma0.8948929172439201.command,0.4178130626678467
pdb4tx8_A_original_pdb4tx8_A_hinge_5_sigma0.8948929172439201.command,0.5418732166290283
pdb5q5s_A_original_pdb5q5s_A_hinge_1_sigma0.8948929172439201.command,0.3772296905517578
pdb7z57_A_original_pdb7z57_A_hinge_4_sigma0.8948929172439201.command,0.6547150611877441
pdb4dzi_A_original_pdb4dzi_A_hinge_3_sigma0.8948929172439201.command,0.49988698959350586
pdb5cei_A_original_pdb5cei_A_hinge_1_sigma0.8948929172439201.command,0.1731281280517578
pdb5b70_A_original_pdb5b70_A_hinge_4_sigma0.8948929172439201.command,0.2322523593902588
pdb1iie_A_original_pdb1iie_A_hinge_2_sigma0.8948929172439201.command,0.2296462059020996
pdb3rnj_A_original_pdb3rnj_A_hinge_2_sigma0.8948929172439201.command,0.14213180541992188
pdb8fgs_A_original_pdb8fgs_A_hinge_0_sigma0.8948929172439201.command,0.24677634239196777
pdb7b82_A_original_pdb7b82_A_hinge_3_sigma0.8948929172439201.command,0.28922605514526367
pdb5zn2_A_original_pdb5zn2_A_hinge_4_sigma0.8948929172439201.command,0.19801592826843262
pdb3m2d_A_original_pdb3m2d_A_hinge_5_sigma0.8948929172439201.command,0.2763056755065918
pdb4n2b_A_original_pdb4n2b_A_hinge_0_sigma0.8948929172439201.command,0.386791467666626
pdb4c2w_A_original_pdb4c2w_A_hinge_1_sigma0.8948929172439201.command,0.24736452102661133
pdb4e4a_A_original_pdb4e4a_A_hinge_1_sigma0.8948929172439201.command,0.3068711757659912
pdb1p4w_A_original_pdb1p4w_A_hinge_3_sigma0.8948929172439201.command,0.2964966297149658
pdb3s7t_A_original_pdb3s7t_A_hinge_5_sigma0.8948929172439201.command,0.17334842681884766
pdb6mss_A_original_pdb6mss_A_hinge_0_sigma0.8948929172439201.command,0.15485644340515137
pdb6z2o_A_original_pdb6z2o_A_hinge_3_sigma0.8948929172439201.command,0.23884224891662598
pdb7foh_A_original_pdb7foh_A_hinge_4_sigma0.8948929172439201.command,0.19933032989501953
pdb5ot5_A_original_pdb5ot5_A_hinge_4_sigma0.8948929172439201.command,0.16306781768798828
pdb2o9b_A_original_pdb2o9b_A_hinge_4_sigma0.8948929172439201.command,0.2872762680053711
pdb3a96_A_original_pdb3a96_A_hinge_1_sigma0.8948929172439201.command,0.19519281387329102
pdb5f1k_A_original_pdb5f1k_A_hinge_3_sigma0.8948929172439201.command,0.30106377601623535
pdb5cmm_A_original_pdb5cmm_A_hinge_4_sigma0.8948929172439201.command,0.22048187255859375
pdb4fp3_A_original_pdb4fp3_A_hinge_4_sigma0.8948929172439201.command,0.28546142578125
pdb4kv7_A_original_pdb4kv7_A_hinge_0_sigma0.8948929172439201.command,0.38135838508605957
pdb4l3n_A_original_pdb4l3n_A_hinge_1_sigma0.8948929172439201.command,0.1330258846282959
pdb4tqf_A_original_pdb4tqf_A_hinge_1_sigma0.8948929172439201.command,0.26929736137390137
pdb8fqq_A_original_pdb8fqq_A_hinge_3_sigma0.8948929172439201.command,0.21831154823303223
pdb1wfm_A_original_pdb1wfm_A_hinge_5_sigma0.8948929172439201.command,0.19766902923583984
pdb6g92_A_original_pdb6g92_A_hinge_2_sigma0.8948929172439201.command,0.30084753036499023
pdb4wqm_A_original_pdb4wqm_A_hinge_1_sigma0.8948929172439201.command,0.20586895942687988
pdb5vmx_A_original_pdb5vmx_A_hinge_2_sigma0.8948929172439201.command,0.25589895248413086
pdb1w8h_A_original_pdb1w8h_A_hinge_1_sigma0.8948929172439201.command,0.22355270385742188
pdb6s67_A_original_pdb6s67_A_hinge_0_sigma0.8948929172439201.command,0.21799540519714355
pdb3u79_A_original_pdb3u79_A_hinge_3_sigma0.8948929172439201.command,0.18902182579040527
pdb7cpq_A_original_pdb7cpq_A_hinge_3_sigma0.8948929172439201.command,0.31607985496520996
pdb4d1p_A_original_pdb4d1p_A_hinge_5_sigma0.8948929172439201.command,0.28738832473754883
pdb4uqo_A_original_pdb4uqo_A_hinge_4_sigma0.8948929172439201.command,0.15506291389465332
pdb7a21_A_original_pdb7a21_A_hinge_4_sigma0.8948929172439201.command,0.19122052192687988
pdb7a41_A_original_pdb7a41_A_hinge_5_sigma0.8948929172439201.command,0.21106886863708496
pdb5a8o_A_original_pdb5a8o_A_hinge_1_sigma0.8948929172439201.command,0.31632208824157715
pdb4p9w_A_original_pdb4p9w_A_hinge_5_sigma0.8948929172439201.command,0.12446093559265137
pdb5tms_A_original_pdb5tms_A_hinge_4_sigma0.8948929172439201.command,0.2814047336578369
pdb5uk6_A_original_pdb5uk6_A_hinge_2_sigma0.8948929172439201.command,0.2720921039581299
pdb3bfm_A_original_pdb3bfm_A_hinge_3_sigma0.8948929172439201.command,0.1972510814666748
pdb3fi2_A_original_pdb3fi2_A_hinge_0_sigma0.8948929172439201.command,0.24743437767028809
pdb8em5_A_original_pdb8em5_A_hinge_0_sigma0.8948929172439201.command,0.18723702430725098
pdb5q1l_A_original_pdb5q1l_A_hinge_3_sigma0.8948929172439201.command,0.33664560317993164
pdb4rtf_D_original_pdb4rtf_D_hinge_5_sigma0.8948929172439201.command,0.5248339176177979
pdb6uhw_A_original_pdb6uhw_A_hinge_2_sigma0.8948929172439201.command,0.3358805179595947
pdb5qir_A_original_pdb5qir_A_hinge_3_sigma0.8948929172439201.command,0.21311712265014648
pdb4nga_H_original_pdb4nga_H_hinge_4_sigma0.8948929172439201.command,0.23760509490966797
pdb4dqj_A_original_pdb4dqj_A_hinge_1_sigma0.8948929172439201.command,0.20467638969421387
pdb3a35_A_original_pdb3a35_A_hinge_3_sigma0.8948929172439201.command,0.26314282417297363
pdb4fgx_A_original_pdb4fgx_A_hinge_2_sigma0.8948929172439201.command,0.2906229496002197
pdb5lgq_A_original_pdb5lgq_A_hinge_3_sigma0.8948929172439201.command,0.33644866943359375
pdb2i59_A_original_pdb2i59_A_hinge_0_sigma0.8948929172439201.command,0.12325930595397949
pdb2gyt_A_original_pdb2gyt_A_hinge_0_sigma0.8948929172439201.command,0.267991304397583
pdb5kmw_A_original_pdb5kmw_A_hinge_1_sigma0.8948929172439201.command,0.24355649948120117
pdb5zcj_A_original_pdb5zcj_A_hinge_2_sigma0.8948929172439201.command,0.15497756004333496
pdb2m1u_A_original_pdb2m1u_A_hinge_1_sigma0.8948929172439201.command,0.25766539573669434
pdb4zcg_A_original_pdb4zcg_A_hinge_2_sigma0.8948929172439201.command,0.18649697303771973
pdb5n3e_A_original_pdb5n3e_A_hinge_1_sigma0.8948929172439201.command,0.2944045066833496
pdb5pk7_A_original_pdb5pk7_A_hinge_0_sigma0.8948929172439201.command,0.18594646453857422
pdb1e4d_A_original_pdb1e4d_A_hinge_0_sigma0.8948929172439201.command,0.13872933387756348
pdb1o3i_A_original_pdb1o3i_A_hinge_2_sigma0.8948929172439201.command,0.15905094146728516
pdb3nt9_A_original_pdb3nt9_A_hinge_3_sigma0.8948929172439201.command,0.22211575508117676
pdb2gq2_A_original_pdb2gq2_A_hinge_0_sigma0.8948929172439201.command,0.3776576519012451
pdb7a41_A_original_pdb7a41_A_hinge_0_sigma0.8948929172439201.command,0.27141690254211426
pdb5dgb_A_original_pdb5dgb_A_hinge_3_sigma0.8948929172439201.command,0.16627788543701172
pdb2kmv_A_original_pdb2kmv_A_hinge_1_sigma0.8948929172439201.command,0.1534745693206787
pdb3s7o_A_original_pdb3s7o_A_hinge_0_sigma0.8948929172439201.command,0.15642309188842773
pdb7xzf_A_original_pdb7xzf_A_hinge_2_sigma0.8948929172439201.command,0.21724939346313477
pdb4r9b_A_original_pdb4r9b_A_hinge_1_sigma0.8948929172439201.command,0.25091075897216797
pdb2akl_A_original_pdb2akl_A_hinge_3_sigma0.8948929172439201.command,0.37036681175231934
pdb7x89_A_original_pdb7x89_A_hinge_2_sigma0.8948929172439201.command,0.21325349807739258
pdb5u8u_A_original_pdb5u8u_A_hinge_4_sigma0.8948929172439201.command,0.25072240829467773
pdb3qnv_A_original_pdb3qnv_A_hinge_0_sigma0.8948929172439201.command,0.3658735752105713
pdb6omy_A_original_pdb6omy_A_hinge_5_sigma0.8948929172439201.command,0.1642622947692871
pdb6t0q_A_original_pdb6t0q_A_hinge_0_sigma0.8948929172439201.command,0.2437608242034912
pdb5zwa_A_original_pdb5zwa_A_hinge_4_sigma0.8948929172439201.command,0.15715789794921875
pdb5ymx_A_original_pdb5ymx_A_hinge_0_sigma0.8948929172439201.command,0.11029672622680664
pdb6rg7_A_original_pdb6rg7_A_hinge_1_sigma0.8948929172439201.command,0.21582770347595215
pdb6yea_A_original_pdb6yea_A_hinge_2_sigma0.8948929172439201.command,0.17779827117919922
pdb2go9_A_original_pdb2go9_A_hinge_5_sigma0.8948929172439201.command,0.18203997611999512
pdb7zsp_A_original_pdb7zsp_A_hinge_3_sigma0.8948929172439201.command,0.3006265163421631
pdb1m5b_A_original_pdb1m5b_A_hinge_5_sigma0.8948929172439201.command,0.2527961730957031
pdb4d5r_A_original_pdb4d5r_A_hinge_5_sigma0.8948929172439201.command,0.10825896263122559
pdb3e29_A_original_pdb3e29_A_hinge_0_sigma0.8948929172439201.command,0.16051506996154785
pdb4bn2_A_original_pdb4bn2_A_hinge_2_sigma0.8948929172439201.command,0.11912679672241211
pdb5ld0_A_original_pdb5ld0_A_hinge_2_sigma0.8948929172439201.command,0.2426743507385254
pdb3lof_A_original_pdb3lof_A_hinge_1_sigma0.8948929172439201.command,0.11281394958496094
pdb2ogf_A_original_pdb2ogf_A_hinge_4_sigma0.8948929172439201.command,0.11173677444458008
pdb6fcb_A_original_pdb6fcb_A_hinge_3_sigma0.8948929172439201.command,0.365795373916626
pdb3lxl_A_original_pdb3lxl_A_hinge_1_sigma0.8948929172439201.command,0.17511510848999023
pdb2hpg_A_original_pdb2hpg_A_hinge_5_sigma0.8948929172439201.command,0.12322711944580078
pdb5ivf_A_original_pdb5ivf_A_hinge_2_sigma0.8948929172439201.command,0.20540642738342285
pdb2pgn_A_original_pdb2pgn_A_hinge_2_sigma0.8948929172439201.command,0.30358338356018066
pdb5pgf_A_original_pdb5pgf_A_hinge_1_sigma0.8948929172439201.command,0.2012805938720703
pdb2y6m_A_original_pdb2y6m_A_hinge_0_sigma0.8948929172439201.command,0.3032057285308838
pdb5yjk_A_original_pdb5yjk_A_hinge_5_sigma0.8948929172439201.command,0.18440937995910645
pdb5jve_A_original_pdb5jve_A_hinge_3_sigma0.8948929172439201.command,0.21594882011413574
pdb5ou8_A_original_pdb5ou8_A_hinge_5_sigma0.8948929172439201.command,0.22565531730651855
pdb8pbh_A_original_pdb8pbh_A_hinge_3_sigma0.8948929172439201.command,0.23739957809448242
pdb6z5n_A_original_pdb6z5n_A_hinge_3_sigma0.8948929172439201.command,0.24034428596496582
pdb4xvt_G_original_pdb4xvt_G_hinge_1_sigma0.8948929172439201.command,0.2668783664703369
pdb5tg4_A_original_pdb5tg4_A_hinge_5_sigma0.8948929172439201.command,0.2147531509399414
pdb5rdl_A_original_pdb5rdl_A_hinge_5_sigma0.8948929172439201.command,0.43046998977661133
pdb5qpt_A_original_pdb5qpt_A_hinge_4_sigma0.8948929172439201.command,0.20778608322143555
pdb6xo3_A_original_pdb6xo3_A_hinge_0_sigma0.8948929172439201.command,0.23514628410339355
pdb4c73_A_original_pdb4c73_A_hinge_1_sigma0.8948929172439201.command,0.23118901252746582
pdb3rag_A_original_pdb3rag_A_hinge_4_sigma0.8948929172439201.command,0.21344637870788574
pdb6rg7_A_original_pdb6rg7_A_hinge_3_sigma0.8948929172439201.command,0.32712435722351074
pdb4h39_A_original_pdb4h39_A_hinge_0_sigma0.8948929172439201.command,0.19133782386779785
pdb6l4w_A_original_pdb6l4w_A_hinge_4_sigma0.8948929172439201.command,0.14899086952209473
pdb4n0h_A_original_pdb4n0h_A_hinge_0_sigma0.8948929172439201.command,0.318347692489624
pdb3prp_A_original_pdb3prp_A_hinge_0_sigma0.8948929172439201.command,0.22602033615112305
pdb2qoc_A_original_pdb2qoc_A_hinge_5_sigma0.8948929172439201.command,0.23320937156677246
pdb6nkb_A_original_pdb6nkb_A_hinge_2_sigma0.8948929172439201.command,0.18341636657714844
pdb7s0l_A_original_pdb7s0l_A_hinge_3_sigma0.8948929172439201.command,0.21412229537963867
pdb7b8b_A_original_pdb7b8b_A_hinge_0_sigma0.8948929172439201.command,0.21857690811157227
pdb6q8k_A_original_pdb6q8k_A_hinge_2_sigma0.8948929172439201.command,0.27326488494873047
pdb6xrv_A_original_pdb6xrv_A_hinge_2_sigma0.8948929172439201.command,0.41098666191101074
pdb5i49_A_original_pdb5i49_A_hinge_0_sigma0.8948929172439201.command,0.2816309928894043
pdb7e5u_A_original_pdb7e5u_A_hinge_3_sigma0.8948929172439201.command,0.2352445125579834
pdb8u98_A_original_pdb8u98_A_hinge_4_sigma0.8948929172439201.command,0.21483445167541504
pdb1wg2_A_original_pdb1wg2_A_hinge_0_sigma0.8948929172439201.command,0.22347474098205566
pdb5g1x_A_original_pdb5g1x_A_hinge_1_sigma0.8948929172439201.command,0.41486620903015137
pdb2x7c_A_original_pdb2x7c_A_hinge_0_sigma0.8948929172439201.command,0.18666887283325195
pdb7au9_A_original_pdb7au9_A_hinge_1_sigma0.8948929172439201.command,0.3398001194000244
pdb7vvg_A_original_pdb7vvg_A_hinge_5_sigma0.8948929172439201.command,0.2217106819152832
pdb3f9t_A_original_pdb3f9t_A_hinge_4_sigma0.8948929172439201.command,0.31005382537841797
pdb4lpq_A_original_pdb4lpq_A_hinge_5_sigma0.8948929172439201.command,0.15686297416687012
pdb4uav_A_original_pdb4uav_A_hinge_1_sigma0.8948929172439201.command,0.2164597511291504
pdb2rkv_A_original_pdb2rkv_A_hinge_5_sigma0.8948929172439201.command,0.22999000549316406
pdb7fsa_A_original_pdb7fsa_A_hinge_0_sigma0.8948929172439201.command,0.2394413948059082
pdb5a4w_A_original_pdb5a4w_A_hinge_2_sigma0.8948929172439201.command,0.11911368370056152
pdb3ey7_A_original_pdb3ey7_A_hinge_1_sigma0.8948929172439201.command,0.43917012214660645
pdb3fka_A_original_pdb3fka_A_hinge_4_sigma0.8948929172439201.command,0.4647090435028076
pdb4xhs_A_original_pdb4xhs_A_hinge_2_sigma0.8948929172439201.command,0.16955256462097168
pdb6f9t_A_original_pdb6f9t_A_hinge_4_sigma0.8948929172439201.command,0.20100712776184082
pdb5hht_A_original_pdb5hht_A_hinge_5_sigma0.8948929172439201.command,0.21024441719055176
pdb6p44_A_original_pdb6p44_A_hinge_0_sigma0.8948929172439201.command,0.08896470069885254
pdb7r28_A_original_pdb7r28_A_hinge_0_sigma0.8948929172439201.command,0.33374857902526855
pdb7qpp_A_original_pdb7qpp_A_hinge_5_sigma0.8948929172439201.command,0.21306157112121582
pdb4mp4_A_original_pdb4mp4_A_hinge_4_sigma0.8948929172439201.command,0.13006019592285156
pdb4mzk_A_original_pdb4mzk_A_hinge_5_sigma0.8948929172439201.command,0.1561741828918457
pdb4n1i_A_original_pdb4n1i_A_hinge_3_sigma0.8948929172439201.command,0.37336063385009766
pdb6ta7_A_original_pdb6ta7_A_hinge_2_sigma0.8948929172439201.command,0.27983832359313965
pdb4x12_A_original_pdb4x12_A_hinge_5_sigma0.8948929172439201.command,0.36762571334838867
pdb4p9i_A_original_pdb4p9i_A_hinge_2_sigma0.8948929172439201.command,0.15906119346618652
