pdb,execution_time
pdb5jiz_A_hinge_4_sigma0.8948929172439201.pdb,0.118034
pdb5jiz_A_hinge_2_sigma0.8948929172439201.pdb,0.18252
pdb5jiz_A_hinge_1_sigma0.8948929172439201.pdb,0.18495
pdb5hyh_A_hinge_2_sigma0.8948929172439201.pdb,1.452218
pdb5hyh_A_hinge_3_sigma0.8948929172439201.pdb,1.46743
pdb5hyh_A_hinge_1_sigma0.8948929172439201.pdb,1.494201
pdb5hyh_A_hinge_4_sigma0.8948929172439201.pdb,1.475376
pdb5hyh_A_hinge_0_sigma0.8948929172439201.pdb,1.483786
pdb5hyh_A_hinge_5_sigma0.8948929172439201.pdb,1.459671
pdb6mbh_A_hinge_1_sigma0.8948929172439201.pdb,0.431905
pdb6mbh_A_hinge_0_sigma0.8948929172439201.pdb,0.470799
pdb6mbh_A_hinge_4_sigma0.8948929172439201.pdb,0.47204
pdb6mbh_A_hinge_3_sigma0.8948929172439201.pdb,0.448788
pdb6mbh_A_hinge_5_sigma0.8948929172439201.pdb,0.42975
pdb6mbh_A_hinge_2_sigma0.8948929172439201.pdb,0.463874
pdb6z35_A_hinge_3_sigma0.8948929172439201.pdb,0.223669
pdb6z35_A_hinge_0_sigma0.8948929172439201.pdb,0.316304
pdb6z35_A_hinge_4_sigma0.8948929172439201.pdb,0.206715
pdb6z35_A_hinge_1_sigma0.8948929172439201.pdb,0.315966
pdb6z35_A_hinge_2_sigma0.8948929172439201.pdb,0.233401
pdb6yw4_A_hinge_3_sigma0.8948929172439201.pdb,0.211599
pdb6yw4_A_hinge_5_sigma0.8948929172439201.pdb,0.202331
pdb6yw4_A_hinge_4_sigma0.8948929172439201.pdb,0.18689
pdb6yw4_A_hinge_0_sigma0.8948929172439201.pdb,0.297195
pdb6yw4_A_hinge_2_sigma0.8948929172439201.pdb,0.236989
pdb6yw4_A_hinge_1_sigma0.8948929172439201.pdb,0.268356
pdb4prn_A_hinge_5_sigma0.8948929172439201.pdb,0.281433
pdb4prn_A_hinge_0_sigma0.8948929172439201.pdb,0.383837
pdb4prn_A_hinge_1_sigma0.8948929172439201.pdb,0.3052
pdb4prn_A_hinge_4_sigma0.8948929172439201.pdb,0.262378
pdb4prn_A_hinge_3_sigma0.8948929172439201.pdb,0.343716
pdb4prn_A_hinge_2_sigma0.8948929172439201.pdb,0.284403
pdb4py2_A_hinge_4_sigma0.8948929172439201.pdb,1.749243
pdb4py2_A_hinge_2_sigma0.8948929172439201.pdb,1.847009
pdb4py2_A_hinge_1_sigma0.8948929172439201.pdb,1.843953
pdb4py2_A_hinge_5_sigma0.8948929172439201.pdb,1.69663
pdb4py2_A_hinge_3_sigma0.8948929172439201.pdb,1.939121
pdb4py2_A_hinge_0_sigma0.8948929172439201.pdb,1.844475
pdb5kn9_A_hinge_1_sigma0.8948929172439201.pdb,0.631889
pdb5kn9_A_hinge_2_sigma0.8948929172439201.pdb,0.665433
pdb5kn9_A_hinge_5_sigma0.8948929172439201.pdb,0.605394
pdb5kn9_A_hinge_4_sigma0.8948929172439201.pdb,0.621362
pdb5kn9_A_hinge_3_sigma0.8948929172439201.pdb,0.6199
pdb5kn9_A_hinge_0_sigma0.8948929172439201.pdb,0.62141
pdb3bvx_A_hinge_0_sigma0.8948929172439201.pdb,5.597273
pdb3bvx_A_hinge_2_sigma0.8948929172439201.pdb,5.645093
pdb3bvx_A_hinge_5_sigma0.8948929172439201.pdb,5.601082
pdb3bvx_A_hinge_3_sigma0.8948929172439201.pdb,5.544979
pdb3bvx_A_hinge_4_sigma0.8948929172439201.pdb,5.40255
pdb3bvx_A_hinge_1_sigma0.8948929172439201.pdb,5.471924
pdb7e0e_A_hinge_1_sigma0.8948929172439201.pdb,0.359676
pdb7e0e_A_hinge_2_sigma0.8948929172439201.pdb,0.338274
pdb7e0e_A_hinge_4_sigma0.8948929172439201.pdb,0.302527
pdb7e0e_A_hinge_0_sigma0.8948929172439201.pdb,0.324461
pdb7e0e_A_hinge_3_sigma0.8948929172439201.pdb,0.334977
pdb7e0e_A_hinge_5_sigma0.8948929172439201.pdb,0.289663
pdb5y53_A_hinge_0_sigma0.8948929172439201.pdb,0.132404
pdb5y53_A_hinge_1_sigma0.8948929172439201.pdb,0.099781
pdb5y53_A_hinge_3_sigma0.8948929172439201.pdb,0.129463
pdb5y53_A_hinge_2_sigma0.8948929172439201.pdb,0.117106
pdb5y53_A_hinge_4_sigma0.8948929172439201.pdb,0.128672
pdb5y53_A_hinge_5_sigma0.8948929172439201.pdb,0.165447
pdb2qm4_A_hinge_5_sigma0.8948929172439201.pdb,0.2332
pdb2qm4_A_hinge_3_sigma0.8948929172439201.pdb,0.19936
pdb2qm4_A_hinge_1_sigma0.8948929172439201.pdb,0.222271
pdb2qm4_A_hinge_0_sigma0.8948929172439201.pdb,0.217313
pdb2qm4_A_hinge_4_sigma0.8948929172439201.pdb,0.214906
pdb2qm4_A_hinge_2_sigma0.8948929172439201.pdb,0.185412
pdb6szr_A_hinge_5_sigma0.8948929172439201.pdb,0.104708
pdb6szr_A_hinge_0_sigma0.8948929172439201.pdb,0.105969
pdb6szr_A_hinge_4_sigma0.8948929172439201.pdb,0.102876
pdb6szr_A_hinge_1_sigma0.8948929172439201.pdb,0.098617
pdb6szr_A_hinge_2_sigma0.8948929172439201.pdb,0.139147
pdb6szr_A_hinge_3_sigma0.8948929172439201.pdb,0.113505
pdb8tuv_A_hinge_3_sigma0.8948929172439201.pdb,4.97078
pdb8tuv_A_hinge_0_sigma0.8948929172439201.pdb,5.219988
pdb8tuv_A_hinge_1_sigma0.8948929172439201.pdb,5.014931
pdb8tuv_A_hinge_4_sigma0.8948929172439201.pdb,5.234826
pdb8tuv_A_hinge_5_sigma0.8948929172439201.pdb,4.808401
pdb8tuv_A_hinge_2_sigma0.8948929172439201.pdb,5.064986
pdb6zyi_A_hinge_0_sigma0.8948929172439201.pdb,0.662889
pdb6zyi_A_hinge_3_sigma0.8948929172439201.pdb,0.636386
pdb6zyi_A_hinge_4_sigma0.8948929172439201.pdb,0.743213
pdb6zyi_A_hinge_2_sigma0.8948929172439201.pdb,0.725797
pdb6zyi_A_hinge_1_sigma0.8948929172439201.pdb,0.730372
pdb6zyi_A_hinge_5_sigma0.8948929172439201.pdb,0.649855
pdb3ijr_A_hinge_1_sigma0.8948929172439201.pdb,0.45617
pdb3ijr_A_hinge_3_sigma0.8948929172439201.pdb,0.48523
pdb3ijr_A_hinge_5_sigma0.8948929172439201.pdb,0.467145
pdb3ijr_A_hinge_2_sigma0.8948929172439201.pdb,0.441921
pdb3ijr_A_hinge_4_sigma0.8948929172439201.pdb,0.474156
pdb3ijr_A_hinge_0_sigma0.8948929172439201.pdb,0.480667
pdb5uaw_A_hinge_5_sigma0.8948929172439201.pdb,0.701295
pdb5uaw_A_hinge_3_sigma0.8948929172439201.pdb,0.685704
pdb5uaw_A_hinge_2_sigma0.8948929172439201.pdb,0.568742
pdb5uaw_A_hinge_1_sigma0.8948929172439201.pdb,0.726623
pdb5uaw_A_hinge_0_sigma0.8948929172439201.pdb,0.678228
pdb5uaw_A_hinge_4_sigma0.8948929172439201.pdb,0.734677
pdb5rv9_A_hinge_0_sigma0.8948929172439201.pdb,0.14273
pdb5rv9_A_hinge_5_sigma0.8948929172439201.pdb,0.164179
pdb5rv9_A_hinge_1_sigma0.8948929172439201.pdb,0.148142
pdb5rv9_A_hinge_4_sigma0.8948929172439201.pdb,0.137894
pdb5rv9_A_hinge_3_sigma0.8948929172439201.pdb,0.178973
pdb5rv9_A_hinge_2_sigma0.8948929172439201.pdb,0.144581
pdb2m1d_A_hinge_0_sigma0.8948929172439201.pdb,0.021152
pdb7avt_A_hinge_1_sigma0.8948929172439201.pdb,2.636306
pdb7avt_A_hinge_0_sigma0.8948929172439201.pdb,2.597501
pdb7avt_A_hinge_5_sigma0.8948929172439201.pdb,2.555555
pdb7avt_A_hinge_2_sigma0.8948929172439201.pdb,2.522459
pdb7avt_A_hinge_3_sigma0.8948929172439201.pdb,2.533686
pdb7avt_A_hinge_4_sigma0.8948929172439201.pdb,2.592034
pdb2kxv_A_hinge_4_sigma0.8948929172439201.pdb,0.132868
pdb2kxv_A_hinge_3_sigma0.8948929172439201.pdb,0.1345
pdb2kxv_A_hinge_1_sigma0.8948929172439201.pdb,0.122874
pdb2kxv_A_hinge_5_sigma0.8948929172439201.pdb,0.136846
pdb2kxv_A_hinge_0_sigma0.8948929172439201.pdb,0.136191
pdb2kxv_A_hinge_2_sigma0.8948929172439201.pdb,0.124945
pdb2ly4_A_hinge_2_sigma0.8948929172439201.pdb,0.109929
pdb2ly4_A_hinge_0_sigma0.8948929172439201.pdb,0.073885
pdb2ly4_A_hinge_1_sigma0.8948929172439201.pdb,0.09007
pdb7we3_A_hinge_0_sigma0.8948929172439201.pdb,0.001683
pdb6ana_K_hinge_4_sigma0.8948929172439201.pdb,0.077232
pdb6ana_K_hinge_3_sigma0.8948929172439201.pdb,0.134169
pdb6ana_K_hinge_0_sigma0.8948929172439201.pdb,0.116821
pdb6ana_K_hinge_2_sigma0.8948929172439201.pdb,0.159596
pdb6ana_K_hinge_1_sigma0.8948929172439201.pdb,0.107671
pdb4cw2_A_hinge_3_sigma0.8948929172439201.pdb,0.541356
pdb4cw2_A_hinge_5_sigma0.8948929172439201.pdb,0.482533
pdb4cw2_A_hinge_1_sigma0.8948929172439201.pdb,0.564316
pdb4cw2_A_hinge_2_sigma0.8948929172439201.pdb,0.544325
pdb4cw2_A_hinge_4_sigma0.8948929172439201.pdb,0.497227
pdb4cw2_A_hinge_0_sigma0.8948929172439201.pdb,0.490476
pdb4tvs_A_hinge_0_sigma0.8948929172439201.pdb,0.431026
pdb4tvs_A_hinge_2_sigma0.8948929172439201.pdb,0.39941
pdb4tvs_A_hinge_5_sigma0.8948929172439201.pdb,0.347522
pdb4tvs_A_hinge_3_sigma0.8948929172439201.pdb,0.465951
pdb4tvs_A_hinge_4_sigma0.8948929172439201.pdb,0.457972
pdb4tvs_A_hinge_1_sigma0.8948929172439201.pdb,0.462354
pdb4lc5_A_hinge_2_sigma0.8948929172439201.pdb,0.190422
pdb4lc5_A_hinge_5_sigma0.8948929172439201.pdb,0.210466
pdb4lc5_A_hinge_0_sigma0.8948929172439201.pdb,0.203722
pdb4lc5_A_hinge_1_sigma0.8948929172439201.pdb,0.181164
pdb4lc5_A_hinge_4_sigma0.8948929172439201.pdb,0.182175
pdb4lc5_A_hinge_3_sigma0.8948929172439201.pdb,0.197656
pdb2j4m_A_hinge_0_sigma0.8948929172439201.pdb,0.090811
pdb2j4m_A_hinge_1_sigma0.8948929172439201.pdb,0.122063
pdb2j4m_A_hinge_2_sigma0.8948929172439201.pdb,0.100429
pdb2j4m_A_hinge_3_sigma0.8948929172439201.pdb,0.082735
pdb3i4p_A_hinge_5_sigma0.8948929172439201.pdb,0.094656
pdb3i4p_A_hinge_0_sigma0.8948929172439201.pdb,0.136886
pdb3i4p_A_hinge_3_sigma0.8948929172439201.pdb,0.091948
pdb3i4p_A_hinge_2_sigma0.8948929172439201.pdb,0.15599
pdb3i4p_A_hinge_1_sigma0.8948929172439201.pdb,0.11458
pdb3i4p_A_hinge_4_sigma0.8948929172439201.pdb,0.122202
pdb4ly1_A_hinge_3_sigma0.8948929172439201.pdb,0.78504
pdb4ly1_A_hinge_1_sigma0.8948929172439201.pdb,0.744975
pdb4ly1_A_hinge_0_sigma0.8948929172439201.pdb,0.720741
pdb4ly1_A_hinge_2_sigma0.8948929172439201.pdb,0.708983
pdb4ly1_A_hinge_4_sigma0.8948929172439201.pdb,0.657616
pdb4ly1_A_hinge_5_sigma0.8948929172439201.pdb,0.690998
pdb2rkv_A_hinge_5_sigma0.8948929172439201.pdb,0.765625
pdb2rkv_A_hinge_3_sigma0.8948929172439201.pdb,0.848917
pdb2rkv_A_hinge_4_sigma0.8948929172439201.pdb,0.934356
pdb2rkv_A_hinge_1_sigma0.8948929172439201.pdb,0.818089
pdb2rkv_A_hinge_0_sigma0.8948929172439201.pdb,0.879233
pdb2rkv_A_hinge_2_sigma0.8948929172439201.pdb,0.786338
pdb5pg0_A_hinge_1_sigma0.8948929172439201.pdb,0.103126
pdb5pg0_A_hinge_3_sigma0.8948929172439201.pdb,0.135461
pdb5pg0_A_hinge_0_sigma0.8948929172439201.pdb,0.188124
pdb5pg0_A_hinge_4_sigma0.8948929172439201.pdb,0.190982
pdb5pg0_A_hinge_2_sigma0.8948929172439201.pdb,0.096088
pdb6ot9_C_hinge_0_sigma0.8948929172439201.pdb,0.239662
pdb6ot9_C_hinge_2_sigma0.8948929172439201.pdb,0.22023
pdb6ot9_C_hinge_1_sigma0.8948929172439201.pdb,0.220521
pdb6ot9_C_hinge_3_sigma0.8948929172439201.pdb,0.225237
pdb6ot9_C_hinge_4_sigma0.8948929172439201.pdb,0.21131
pdb2mf9_A_hinge_1_sigma0.8948929172439201.pdb,0.20412
pdb2mf9_A_hinge_0_sigma0.8948929172439201.pdb,0.205035
pdb2mf9_A_hinge_5_sigma0.8948929172439201.pdb,0.179239
pdb2mf9_A_hinge_4_sigma0.8948929172439201.pdb,0.175343
pdb2mf9_A_hinge_2_sigma0.8948929172439201.pdb,0.154198
pdb2mf9_A_hinge_3_sigma0.8948929172439201.pdb,0.159408
pdb6slx_A_hinge_1_sigma0.8948929172439201.pdb,1.279488
pdb6slx_A_hinge_4_sigma0.8948929172439201.pdb,1.231491
pdb6slx_A_hinge_3_sigma0.8948929172439201.pdb,1.11263
pdb6slx_A_hinge_0_sigma0.8948929172439201.pdb,1.245444
pdb6slx_A_hinge_2_sigma0.8948929172439201.pdb,1.202849
pdb6slx_A_hinge_5_sigma0.8948929172439201.pdb,1.123121
pdb2e3l_A_hinge_2_sigma0.8948929172439201.pdb,0.142199
pdb2e3l_A_hinge_1_sigma0.8948929172439201.pdb,0.083662
pdb2e3l_A_hinge_3_sigma0.8948929172439201.pdb,0.111865
pdb2e3l_A_hinge_0_sigma0.8948929172439201.pdb,0.080041
pdb2kpf_A_hinge_0_sigma0.8948929172439201.pdb,0.003478
pdb6qa6_A_hinge_1_sigma0.8948929172439201.pdb,4.964139
pdb6qa6_A_hinge_4_sigma0.8948929172439201.pdb,5.085189
pdb6qa6_A_hinge_2_sigma0.8948929172439201.pdb,5.208669
pdb6qa6_A_hinge_0_sigma0.8948929172439201.pdb,5.508981
pdb6qa6_A_hinge_5_sigma0.8948929172439201.pdb,5.052515
pdb6qa6_A_hinge_3_sigma0.8948929172439201.pdb,4.931793
pdb4s35_A_hinge_0_sigma0.8948929172439201.pdb,0.316985
pdb4s35_A_hinge_3_sigma0.8948929172439201.pdb,0.342302
pdb4s35_A_hinge_1_sigma0.8948929172439201.pdb,0.2546
pdb4s35_A_hinge_4_sigma0.8948929172439201.pdb,0.264445
pdb4s35_A_hinge_5_sigma0.8948929172439201.pdb,0.276605
pdb4s35_A_hinge_2_sigma0.8948929172439201.pdb,0.338704
pdb5acl_A_hinge_2_sigma0.8948929172439201.pdb,0.158914
pdb5acl_A_hinge_1_sigma0.8948929172439201.pdb,0.099649
pdb5acl_A_hinge_3_sigma0.8948929172439201.pdb,0.039255
pdb5acl_A_hinge_4_sigma0.8948929172439201.pdb,0.104808
pdb5acl_A_hinge_0_sigma0.8948929172439201.pdb,0.111946
pdb4gk1_A_hinge_2_sigma0.8948929172439201.pdb,0.145761
pdb4gk1_A_hinge_0_sigma0.8948929172439201.pdb,0.083788
pdb4gk1_A_hinge_3_sigma0.8948929172439201.pdb,0.140145
pdb4gk1_A_hinge_5_sigma0.8948929172439201.pdb,0.207374
pdb4gk1_A_hinge_4_sigma0.8948929172439201.pdb,0.063774
pdb4gk1_A_hinge_1_sigma0.8948929172439201.pdb,0.145893
pdb5hxm_A_hinge_5_sigma0.8948929172439201.pdb,4.405084
pdb5hxm_A_hinge_1_sigma0.8948929172439201.pdb,4.735616
pdb5hxm_A_hinge_2_sigma0.8948929172439201.pdb,4.287922
pdb5hxm_A_hinge_0_sigma0.8948929172439201.pdb,4.667419
pdb5hxm_A_hinge_3_sigma0.8948929172439201.pdb,4.781031
pdb5hxm_A_hinge_4_sigma0.8948929172439201.pdb,4.432424
pdb5tn3_A_hinge_3_sigma0.8948929172439201.pdb,0.90555
pdb5tn3_A_hinge_4_sigma0.8948929172439201.pdb,0.805948
pdb5tn3_A_hinge_5_sigma0.8948929172439201.pdb,0.798015
pdb5tn3_A_hinge_1_sigma0.8948929172439201.pdb,0.847707
pdb5tn3_A_hinge_0_sigma0.8948929172439201.pdb,0.871088
pdb5tn3_A_hinge_2_sigma0.8948929172439201.pdb,0.985975
pdb2jm8_A_hinge_1_sigma0.8948929172439201.pdb,0.096765
pdb2jm8_A_hinge_0_sigma0.8948929172439201.pdb,0.084728
pdb6i0b_A_hinge_1_sigma0.8948929172439201.pdb,1.526988
pdb6i0b_A_hinge_5_sigma0.8948929172439201.pdb,1.402457
pdb6i0b_A_hinge_4_sigma0.8948929172439201.pdb,1.453035
pdb6i0b_A_hinge_0_sigma0.8948929172439201.pdb,1.50248
pdb6i0b_A_hinge_2_sigma0.8948929172439201.pdb,1.7279
pdb6i0b_A_hinge_3_sigma0.8948929172439201.pdb,1.48925
pdb2elv_A_hinge_0_sigma0.8948929172439201.pdb,0.088776
pdb6emq_A_hinge_5_sigma0.8948929172439201.pdb,0.197048
pdb6emq_A_hinge_4_sigma0.8948929172439201.pdb,0.198334
pdb6emq_A_hinge_0_sigma0.8948929172439201.pdb,0.23687
pdb6emq_A_hinge_1_sigma0.8948929172439201.pdb,0.208515
pdb6emq_A_hinge_3_sigma0.8948929172439201.pdb,0.221781
pdb6emq_A_hinge_2_sigma0.8948929172439201.pdb,0.244719
pdb3n9h_A_hinge_4_sigma0.8948929172439201.pdb,2.265489
pdb3n9h_A_hinge_5_sigma0.8948929172439201.pdb,2.337385
pdb3n9h_A_hinge_1_sigma0.8948929172439201.pdb,2.361326
pdb3n9h_A_hinge_2_sigma0.8948929172439201.pdb,2.256361
pdb3n9h_A_hinge_3_sigma0.8948929172439201.pdb,2.428288
pdb3n9h_A_hinge_0_sigma0.8948929172439201.pdb,2.379437
pdb6chc_A_hinge_0_sigma0.8948929172439201.pdb,0.082708
pdb2oo0_A_hinge_3_sigma0.8948929172439201.pdb,0.872152
pdb2oo0_A_hinge_1_sigma0.8948929172439201.pdb,0.987309
pdb2oo0_A_hinge_4_sigma0.8948929172439201.pdb,0.921541
pdb2oo0_A_hinge_0_sigma0.8948929172439201.pdb,0.962055
pdb2oo0_A_hinge_5_sigma0.8948929172439201.pdb,0.932475
pdb2oo0_A_hinge_2_sigma0.8948929172439201.pdb,0.876018
pdb5qs1_A_hinge_5_sigma0.8948929172439201.pdb,0.186569
pdb5qs1_A_hinge_4_sigma0.8948929172439201.pdb,0.171746
pdb5qs1_A_hinge_0_sigma0.8948929172439201.pdb,0.188846
pdb5qs1_A_hinge_1_sigma0.8948929172439201.pdb,0.186161
pdb5qs1_A_hinge_2_sigma0.8948929172439201.pdb,0.215114
pdb5qs1_A_hinge_3_sigma0.8948929172439201.pdb,0.163449
pdb2yrh_A_hinge_0_sigma0.8948929172439201.pdb,0.026017
pdb2yrh_A_hinge_1_sigma0.8948929172439201.pdb,0.046595
pdb3tu3_A_hinge_3_sigma0.8948929172439201.pdb,0.079981
pdb3tu3_A_hinge_0_sigma0.8948929172439201.pdb,0.062177
pdb3tu3_A_hinge_1_sigma0.8948929172439201.pdb,0.104635
pdb3tu3_A_hinge_4_sigma0.8948929172439201.pdb,0.098672
pdb3tu3_A_hinge_2_sigma0.8948929172439201.pdb,0.100336
pdb2kbw_A_hinge_3_sigma0.8948929172439201.pdb,0.441296
pdb2kbw_A_hinge_4_sigma0.8948929172439201.pdb,0.423834
pdb2kbw_A_hinge_5_sigma0.8948929172439201.pdb,0.392411
pdb2kbw_A_hinge_0_sigma0.8948929172439201.pdb,0.467935
pdb2kbw_A_hinge_1_sigma0.8948929172439201.pdb,0.518469
pdb2kbw_A_hinge_2_sigma0.8948929172439201.pdb,0.429689
pdb2kwc_A_hinge_3_sigma0.8948929172439201.pdb,0.072273
pdb2kwc_A_hinge_0_sigma0.8948929172439201.pdb,0.046501
pdb2kwc_A_hinge_1_sigma0.8948929172439201.pdb,0.046338
pdb2kwc_A_hinge_4_sigma0.8948929172439201.pdb,0.055452
pdb2kwc_A_hinge_2_sigma0.8948929172439201.pdb,0.039188
pdb7pj8_A_hinge_1_sigma0.8948929172439201.pdb,0.131493
pdb7pj8_A_hinge_4_sigma0.8948929172439201.pdb,0.155274
pdb7pj8_A_hinge_5_sigma0.8948929172439201.pdb,0.178667
pdb7pj8_A_hinge_3_sigma0.8948929172439201.pdb,0.142085
pdb7pj8_A_hinge_2_sigma0.8948929172439201.pdb,0.203151
pdb7pj8_A_hinge_0_sigma0.8948929172439201.pdb,0.151411
pdb3at8_A_hinge_4_sigma0.8948929172439201.pdb,0.160537
pdb3at8_A_hinge_0_sigma0.8948929172439201.pdb,0.208145
pdb3at8_A_hinge_5_sigma0.8948929172439201.pdb,0.169843
pdb3at8_A_hinge_1_sigma0.8948929172439201.pdb,0.206303
pdb3at8_A_hinge_2_sigma0.8948929172439201.pdb,0.173826
pdb3at8_A_hinge_3_sigma0.8948929172439201.pdb,0.191971
pdb5b70_A_hinge_1_sigma0.8948929172439201.pdb,0.224307
pdb5b70_A_hinge_4_sigma0.8948929172439201.pdb,0.267374
pdb5b70_A_hinge_5_sigma0.8948929172439201.pdb,0.16506
pdb5b70_A_hinge_2_sigma0.8948929172439201.pdb,0.227737
pdb5b70_A_hinge_3_sigma0.8948929172439201.pdb,0.205748
pdb5b70_A_hinge_0_sigma0.8948929172439201.pdb,0.259496
pdb5h8z_A_hinge_0_sigma0.8948929172439201.pdb,0.744558
pdb5h8z_A_hinge_5_sigma0.8948929172439201.pdb,0.678326
pdb5h8z_A_hinge_1_sigma0.8948929172439201.pdb,0.720312
pdb5h8z_A_hinge_4_sigma0.8948929172439201.pdb,0.711488
pdb5h8z_A_hinge_3_sigma0.8948929172439201.pdb,0.712357
pdb5h8z_A_hinge_2_sigma0.8948929172439201.pdb,0.73092
pdb3irv_A_hinge_5_sigma0.8948929172439201.pdb,0.246056
pdb3irv_A_hinge_0_sigma0.8948929172439201.pdb,0.210707
pdb3irv_A_hinge_3_sigma0.8948929172439201.pdb,0.201317
pdb3irv_A_hinge_2_sigma0.8948929172439201.pdb,0.197207
pdb3irv_A_hinge_4_sigma0.8948929172439201.pdb,0.217696
pdb3irv_A_hinge_1_sigma0.8948929172439201.pdb,0.179814
pdb7qyo_A_hinge_0_sigma0.8948929172439201.pdb,0.094464
pdb7qyo_A_hinge_3_sigma0.8948929172439201.pdb,0.078263
pdb7qyo_A_hinge_2_sigma0.8948929172439201.pdb,0.129416
pdb7qyo_A_hinge_4_sigma0.8948929172439201.pdb,0.079065
pdb7qyo_A_hinge_1_sigma0.8948929172439201.pdb,0.125102
pdb6uhw_A_hinge_2_sigma0.8948929172439201.pdb,0.111487
pdb6uhw_A_hinge_0_sigma0.8948929172439201.pdb,0.111434
pdb6uhw_A_hinge_4_sigma0.8948929172439201.pdb,0.092195
pdb6uhw_A_hinge_5_sigma0.8948929172439201.pdb,0.054467
pdb6uhw_A_hinge_1_sigma0.8948929172439201.pdb,0.079087
pdb6uhw_A_hinge_3_sigma0.8948929172439201.pdb,0.084309
pdb3kng_A_hinge_3_sigma0.8948929172439201.pdb,0.034773
pdb3kng_A_hinge_2_sigma0.8948929172439201.pdb,0.05912
pdb3kng_A_hinge_1_sigma0.8948929172439201.pdb,0.044362
pdb3kng_A_hinge_0_sigma0.8948929172439201.pdb,0.056421
pdb6uae_A_hinge_2_sigma0.8948929172439201.pdb,0.051292
pdb6uae_A_hinge_3_sigma0.8948929172439201.pdb,0.061144
pdb6uae_A_hinge_1_sigma0.8948929172439201.pdb,0.086354
pdb6uae_A_hinge_4_sigma0.8948929172439201.pdb,0.076873
pdb6uae_A_hinge_0_sigma0.8948929172439201.pdb,0.060783
pdb7fxo_A_hinge_2_sigma0.8948929172439201.pdb,0.066417
pdb7fxo_A_hinge_1_sigma0.8948929172439201.pdb,0.086075
pdb7fxo_A_hinge_5_sigma0.8948929172439201.pdb,0.06907
pdb7fxo_A_hinge_4_sigma0.8948929172439201.pdb,0.08175
pdb7fxo_A_hinge_0_sigma0.8948929172439201.pdb,0.082072
pdb7fxo_A_hinge_3_sigma0.8948929172439201.pdb,0.065571
pdb3rd5_A_hinge_5_sigma0.8948929172439201.pdb,0.302983
pdb3rd5_A_hinge_2_sigma0.8948929172439201.pdb,0.3684
pdb3rd5_A_hinge_3_sigma0.8948929172439201.pdb,0.358217
pdb3rd5_A_hinge_1_sigma0.8948929172439201.pdb,0.35208
pdb3rd5_A_hinge_4_sigma0.8948929172439201.pdb,0.321279
pdb3rd5_A_hinge_0_sigma0.8948929172439201.pdb,0.351051
pdb6f6u_A_hinge_5_sigma0.8948929172439201.pdb,1.656412
pdb6f6u_A_hinge_4_sigma0.8948929172439201.pdb,1.678057
pdb6f6u_A_hinge_1_sigma0.8948929172439201.pdb,1.788013
pdb6f6u_A_hinge_2_sigma0.8948929172439201.pdb,1.719993
pdb6f6u_A_hinge_0_sigma0.8948929172439201.pdb,1.793428
pdb6f6u_A_hinge_3_sigma0.8948929172439201.pdb,2.058458
pdb5q3o_A_hinge_5_sigma0.8948929172439201.pdb,0.56071
pdb5q3o_A_hinge_4_sigma0.8948929172439201.pdb,0.531648
pdb5q3o_A_hinge_0_sigma0.8948929172439201.pdb,0.570679
pdb5q3o_A_hinge_3_sigma0.8948929172439201.pdb,0.612655
pdb5q3o_A_hinge_1_sigma0.8948929172439201.pdb,0.546635
pdb5q3o_A_hinge_2_sigma0.8948929172439201.pdb,0.605673
pdb3fgy_A_hinge_5_sigma0.8948929172439201.pdb,0.069284
pdb3fgy_A_hinge_1_sigma0.8948929172439201.pdb,0.065764
pdb3fgy_A_hinge_2_sigma0.8948929172439201.pdb,0.056308
pdb3fgy_A_hinge_3_sigma0.8948929172439201.pdb,0.066043
pdb3fgy_A_hinge_0_sigma0.8948929172439201.pdb,0.063643
pdb3fgy_A_hinge_4_sigma0.8948929172439201.pdb,0.085423
pdb7my8_A_hinge_1_sigma0.8948929172439201.pdb,0.004469
pdb7my8_A_hinge_0_sigma0.8948929172439201.pdb,0.006101
pdb2p01_A_hinge_4_sigma0.8948929172439201.pdb,1.43807
pdb2p01_A_hinge_1_sigma0.8948929172439201.pdb,1.412125
pdb2p01_A_hinge_2_sigma0.8948929172439201.pdb,1.408332
pdb2p01_A_hinge_5_sigma0.8948929172439201.pdb,1.458474
pdb2p01_A_hinge_0_sigma0.8948929172439201.pdb,1.375872
pdb2p01_A_hinge_3_sigma0.8948929172439201.pdb,1.540441
pdb6o55_A_hinge_2_sigma0.8948929172439201.pdb,0.17103
pdb6o55_A_hinge_3_sigma0.8948929172439201.pdb,0.15581
pdb6o55_A_hinge_5_sigma0.8948929172439201.pdb,0.21728
pdb6o55_A_hinge_1_sigma0.8948929172439201.pdb,0.165778
pdb6o55_A_hinge_4_sigma0.8948929172439201.pdb,0.224504
pdb6o55_A_hinge_0_sigma0.8948929172439201.pdb,0.187067
pdb2xkf_A_hinge_1_sigma0.8948929172439201.pdb,0.266785
pdb2xkf_A_hinge_3_sigma0.8948929172439201.pdb,0.268289
pdb2xkf_A_hinge_4_sigma0.8948929172439201.pdb,0.240088
pdb2xkf_A_hinge_0_sigma0.8948929172439201.pdb,0.241598
pdb2xkf_A_hinge_2_sigma0.8948929172439201.pdb,0.242146
pdb2xkf_A_hinge_5_sigma0.8948929172439201.pdb,0.227999
pdb6lj6_A_hinge_4_sigma0.8948929172439201.pdb,0.208639
