pdb_pair,execution_time
pdb6qsp_A_original_pdb6qsp_A_hinge_4_sigma0.8948929172439201.command,0.012695998
pdb3oo8_A_original_pdb3oo8_A_hinge_1_sigma0.8948929172439201.command,0.0143399984
pdb5qyy_A_original_pdb5qyy_A_hinge_5_sigma0.8948929172439201.command,0.0118150003
pdb1kpq_A_original_pdb1kpq_A_hinge_4_sigma0.8948929172439201.command,0.00389299914
pdb6i39_A_original_pdb6i39_A_hinge_0_sigma0.8948929172439201.command,0.1733870506286621
pdb4r4k_A_original_pdb4r4k_A_hinge_4_sigma0.8948929172439201.command,0.12949895858764648
pdb4hno_A_original_pdb4hno_A_hinge_2_sigma0.8948929172439201.command,0.14623093605041504
pdb3meh_A_original_pdb3meh_A_hinge_5_sigma0.8948929172439201.command,0.00515799969
pdb5e7b_A_original_pdb5e7b_A_hinge_4_sigma0.8948929172439201.command,0.13988637924194336
pdb2v5c_A_original_pdb2v5c_A_hinge_0_sigma0.8948929172439201.command,0.31067872047424316
pdb2kc8_A_original_pdb2kc8_A_hinge_3_sigma0.8948929172439201.command,0.00752099976
pdb3rpe_A_original_pdb3rpe_A_hinge_3_sigma0.8948929172439201.command,0.16419386863708496
pdb7lrk_A_original_pdb7lrk_A_hinge_3_sigma0.8948929172439201.command,0.00493299961
pdb3oqh_A_original_pdb3oqh_A_hinge_1_sigma0.8948929172439201.command,0.00872300006
pdb8su4_A_original_pdb8su4_A_hinge_3_sigma0.8948929172439201.command,0.0115900002
pdb6dvi_A_original_pdb6dvi_A_hinge_0_sigma0.8948929172439201.command,0.2569453716278076
pdb6qdd_A_original_pdb6qdd_A_hinge_0_sigma0.8948929172439201.command,0.211761474609375
pdb8elt_A_original_pdb8elt_A_hinge_5_sigma0.8948929172439201.command,0.00642299838
pdb5fmd_A_original_pdb5fmd_A_hinge_0_sigma0.8948929172439201.command,0.3166060447692871
pdb2op5_A_original_pdb2op5_A_hinge_4_sigma0.8948929172439201.command,0.00499900058
pdb6m4l_A_original_pdb6m4l_A_hinge_2_sigma0.8948929172439201.command,0.0278829969
pdb5wr6_A_original_pdb5wr6_A_hinge_0_sigma0.8948929172439201.command,0.21045851707458496
pdb4lbm_A_original_pdb4lbm_A_hinge_4_sigma0.8948929172439201.command,0.00614000112
pdb4wnk_A_original_pdb4wnk_A_hinge_0_sigma0.8948929172439201.command,0.21979856491088867
pdb7a21_A_original_pdb7a21_A_hinge_1_sigma0.8948929172439201.command,0.0168880001
pdb5soy_A_original_pdb5soy_A_hinge_2_sigma0.8948929172439201.command,0.18623805046081543
pdb2pd1_A_original_pdb2pd1_A_hinge_3_sigma0.8948929172439201.command,0.00475000031
pdb6zu3_A_original_pdb6zu3_A_hinge_1_sigma0.8948929172439201.command,0.0107859988
pdb3rq7_A_original_pdb3rq7_A_hinge_4_sigma0.8948929172439201.command,0.1020040512084961
pdb3r8h_A_original_pdb3r8h_A_hinge_4_sigma0.8948929172439201.command,0.00793400034
pdb6zc4_A_original_pdb6zc4_A_hinge_0_sigma0.8948929172439201.command,0.10166788101196289
pdb8erd_A_original_pdb8erd_A_hinge_3_sigma0.8948929172439201.command,0.00774599984
pdb3o74_A_original_pdb3o74_A_hinge_4_sigma0.8948929172439201.command,0.0122269988
pdb3cav_A_original_pdb3cav_A_hinge_1_sigma0.8948929172439201.command,0.0129549988
pdb4o5o_A_original_pdb4o5o_A_hinge_3_sigma0.8948929172439201.command,0.00534999929
pdb7b7i_A_original_pdb7b7i_A_hinge_0_sigma0.8948929172439201.command,0.17544269561767578
pdb3w56_A_original_pdb3w56_A_hinge_0_sigma0.8948929172439201.command,0.14485645294189453
pdb6i4f_A_original_pdb6i4f_A_hinge_0_sigma0.8948929172439201.command,0.15813016891479492
pdb3l0g_A_original_pdb3l0g_A_hinge_5_sigma0.8948929172439201.command,0.0103220008
pdb6r3o_A_original_pdb6r3o_A_hinge_4_sigma0.8948929172439201.command,0.17124390602111816
pdb3dlc_A_original_pdb3dlc_A_hinge_2_sigma0.8948929172439201.command,0.0102980025
pdb6ep7_A_original_pdb6ep7_A_hinge_1_sigma0.8948929172439201.command,0.0094869975
pdb2p7s_A_original_pdb2p7s_A_hinge_0_sigma0.8948929172439201.command,0.13006210327148438
pdb3s30_A_original_pdb3s30_A_hinge_0_sigma0.8948929172439201.command,0.21503472328186035
pdb6nbl_A_original_pdb6nbl_A_hinge_0_sigma0.8948929172439201.command,0.17170500755310059
pdb2cjs_A_original_pdb2cjs_A_hinge_4_sigma0.8948929172439201.command,0.00422200002
pdb3a96_A_original_pdb3a96_A_hinge_2_sigma0.8948929172439201.command,0.00532699935
pdb5mnc_A_original_pdb5mnc_A_hinge_2_sigma0.8948929172439201.command,0.1653285026550293
pdb8avn_A_original_pdb8avn_A_hinge_4_sigma0.8948929172439201.command,0.1475234031677246
pdb7cdb_A_original_pdb7cdb_A_hinge_0_sigma0.8948929172439201.command,0.14541268348693848
pdb5rtw_A_original_pdb5rtw_A_hinge_5_sigma0.8948929172439201.command,0.13468432426452637
pdb3aup_A_original_pdb3aup_A_hinge_0_sigma0.8948929172439201.command,0.25914835929870605
pdb5ok4_A_original_pdb5ok4_A_hinge_5_sigma0.8948929172439201.command,0.010001
pdb5mnx_A_original_pdb5mnx_A_hinge_1_sigma0.8948929172439201.command,0.1612839698791504
pdb5pff_A_original_pdb5pff_A_hinge_4_sigma0.8948929172439201.command,0.00537099876
pdb4u9k_A_original_pdb4u9k_A_hinge_1_sigma0.8948929172439201.command,0.12542009353637695
pdb5ahz_A_original_pdb5ahz_A_hinge_3_sigma0.8948929172439201.command,0.00628699921
pdb4kf9_A_original_pdb4kf9_A_hinge_5_sigma0.8948929172439201.command,0.00832000002
pdb5n30_A_original_pdb5n30_A_hinge_1_sigma0.8948929172439201.command,0.14081072807312012
pdb5d2r_A_original_pdb5d2r_A_hinge_0_sigma0.8948929172439201.command,0.2055833339691162
pdb2yqg_A_original_pdb2yqg_A_hinge_1_sigma0.8948929172439201.command,0.0183470007
pdb6h0y_A_original_pdb6h0y_A_hinge_0_sigma0.8948929172439201.command,0.2190415859222412
pdb4ls5_A_original_pdb4ls5_A_hinge_2_sigma0.8948929172439201.command,0.0154680014
pdb3n9h_A_original_pdb3n9h_A_hinge_5_sigma0.8948929172439201.command,0.018567998
pdb7mu7_A_original_pdb7mu7_A_hinge_0_sigma0.8948929172439201.command,0.15837621688842773
pdb8one_A_original_pdb8one_A_hinge_0_sigma0.8948929172439201.command,0.394092321395874
pdb2cra_A_original_pdb2cra_A_hinge_0_sigma0.8948929172439201.command,0.12760686874389648
pdb5sng_A_original_pdb5sng_A_hinge_0_sigma0.8948929172439201.command,0.20146465301513672
pdb6rzk_A_original_pdb6rzk_A_hinge_0_sigma0.8948929172439201.command,0.0949850082397461
pdb6nih_A_original_pdb6nih_A_hinge_5_sigma0.8948929172439201.command,0.21888065338134766
pdb4cjq_A_original_pdb4cjq_A_hinge_4_sigma0.8948929172439201.command,0.00698900037
pdb7lsc_A_original_pdb7lsc_A_hinge_3_sigma0.8948929172439201.command,0.00802900083
pdb2nab_A_original_pdb2nab_A_hinge_0_sigma0.8948929172439201.command,0.14641952514648438
pdb5f4n_A_original_pdb5f4n_A_hinge_4_sigma0.8948929172439201.command,0.0105930008
pdb4ket_A_original_pdb4ket_A_hinge_3_sigma0.8948929172439201.command,0.00727999955
pdb2zse_A_original_pdb2zse_A_hinge_4_sigma0.8948929172439201.command,0.0081109982
pdb3pxs_A_original_pdb3pxs_A_hinge_3_sigma0.8948929172439201.command,0.0181040019
pdb3n9h_A_original_pdb3n9h_A_hinge_3_sigma0.8948929172439201.command,0.0164950006
pdb4hlj_A_original_pdb4hlj_A_hinge_1_sigma0.8948929172439201.command,0.0215540007
pdb4xmt_A_original_pdb4xmt_A_hinge_2_sigma0.8948929172439201.command,0.0576950014
pdb2mf9_A_original_pdb2mf9_A_hinge_4_sigma0.8948929172439201.command,0.0118970014
pdb4dfw_A_original_pdb4dfw_A_hinge_3_sigma0.8948929172439201.command,0.170151948928833
pdb5phh_A_original_pdb5phh_A_hinge_0_sigma0.8948929172439201.command,0.1647641658782959
pdb7obk_A_original_pdb7obk_A_hinge_0_sigma0.8948929172439201.command,0.18047189712524414
pdb4ry8_A_original_pdb4ry8_A_hinge_2_sigma0.8948929172439201.command,0.0153339989
pdb3fhf_A_original_pdb3fhf_A_hinge_0_sigma0.8948929172439201.command,0.12252163887023926
pdb2itq_A_original_pdb2itq_A_hinge_3_sigma0.8948929172439201.command,0.00759000145
pdb7o60_A_original_pdb7o60_A_hinge_1_sigma0.8948929172439201.command,0.15300846099853516
pdb5pun_A_original_pdb5pun_A_hinge_1_sigma0.8948929172439201.command,0.00510000065
pdb7nzx_A_original_pdb7nzx_A_hinge_3_sigma0.8948929172439201.command,0.0059540011
pdb6eaw_A_original_pdb6eaw_A_hinge_1_sigma0.8948929172439201.command,0.17128992080688477
pdb3wd0_A_original_pdb3wd0_A_hinge_1_sigma0.8948929172439201.command,0.0201310031
pdb7dpj_A_original_pdb7dpj_A_hinge_3_sigma0.8948929172439201.command,0.00600600056
pdb5x5o_A_original_pdb5x5o_A_hinge_2_sigma0.8948929172439201.command,0.0130850021
pdb3nt9_A_original_pdb3nt9_A_hinge_5_sigma0.8948929172439201.command,0.00490099937
pdb4gca_A_original_pdb4gca_A_hinge_4_sigma0.8948929172439201.command,0.00836700201
pdb2r2d_A_original_pdb2r2d_A_hinge_4_sigma0.8948929172439201.command,0.00733499974
pdb8hz6_A_original_pdb8hz6_A_hinge_0_sigma0.8948929172439201.command,0.22602295875549316
pdb7puf_A_original_pdb7puf_A_hinge_0_sigma0.8948929172439201.command,0.13925647735595703
pdb8fds_A_original_pdb8fds_A_hinge_2_sigma0.8948929172439201.command,0.00735699944
pdb4izo_A_original_pdb4izo_A_hinge_1_sigma0.8948929172439201.command,0.023397997
pdb6n6n_A_original_pdb6n6n_A_hinge_2_sigma0.8948929172439201.command,0.0355810001
pdb2rdn_A_original_pdb2rdn_A_hinge_3_sigma0.8948929172439201.command,0.0112100001
pdb6gqe_A_original_pdb6gqe_A_hinge_5_sigma0.8948929172439201.command,0.13107061386108398
pdb6loy_A_original_pdb6loy_A_hinge_0_sigma0.8948929172439201.command,0.19895553588867188
pdb8asn_A_original_pdb8asn_A_hinge_2_sigma0.8948929172439201.command,0.0186260007
pdb8ab2_A_original_pdb8ab2_A_hinge_5_sigma0.8948929172439201.command,0.0207430013
pdb7o53_A_original_pdb7o53_A_hinge_5_sigma0.8948929172439201.command,0.00475399941
pdb2h2w_A_original_pdb2h2w_A_hinge_4_sigma0.8948929172439201.command,0.027077999
pdb2y2v_A_original_pdb2y2v_A_hinge_0_sigma0.8948929172439201.command,0.2683420181274414
pdb8ov4_A_original_pdb8ov4_A_hinge_2_sigma0.8948929172439201.command,0.1279594898223877
pdb6khv_A_original_pdb6khv_A_hinge_4_sigma0.8948929172439201.command,0.0086320024
pdb6omy_A_original_pdb6omy_A_hinge_4_sigma0.8948929172439201.command,0.0104450006
pdb6pof_A_original_pdb6pof_A_hinge_3_sigma0.8948929172439201.command,0.0754669979
pdb5obi_A_original_pdb5obi_A_hinge_2_sigma0.8948929172439201.command,0.0166890025
pdb4q5q_A_original_pdb4q5q_A_hinge_4_sigma0.8948929172439201.command,0.00825800002
pdb5vrv_A_original_pdb5vrv_A_hinge_2_sigma0.8948929172439201.command,0.0122760013
pdb4j0t_A_original_pdb4j0t_A_hinge_3_sigma0.8948929172439201.command,0.0150020011
pdb8ej0_A_original_pdb8ej0_A_hinge_2_sigma0.8948929172439201.command,0.0519860014
pdb7kbr_G_original_pdb7kbr_G_hinge_3_sigma0.8948929172439201.command,0.00785600021
pdb3i76_A_original_pdb3i76_A_hinge_5_sigma0.8948929172439201.command,0.00854299963
pdb5f6u_A_original_pdb5f6u_A_hinge_2_sigma0.8948929172439201.command,0.00664399937
pdb7p49_A_original_pdb7p49_A_hinge_2_sigma0.8948929172439201.command,0.010892
pdb6fb3_A_original_pdb6fb3_A_hinge_3_sigma0.8948929172439201.command,0.0635689944
pdb8tor_A_original_pdb8tor_A_hinge_4_sigma0.8948929172439201.command,0.0153420046
pdb7yxy_A_original_pdb7yxy_A_hinge_5_sigma0.8948929172439201.command,0.247844011
pdb2kkl_A_original_pdb2kkl_A_hinge_1_sigma0.8948929172439201.command,0.1720139980316162
pdb8bxz_A_original_pdb8bxz_A_hinge_5_sigma0.8948929172439201.command,0.17531156539916992
pdb3cg6_A_original_pdb3cg6_A_hinge_5_sigma0.8948929172439201.command,0.00630599819
pdb4hzn_A_original_pdb4hzn_A_hinge_4_sigma0.8948929172439201.command,0.0100910012
pdb5tbs_A_original_pdb5tbs_A_hinge_5_sigma0.8948929172439201.command,0.00984700024
pdb8qm1_A_original_pdb8qm1_A_hinge_5_sigma0.8948929172439201.command,0.010768
pdb4a9j_A_original_pdb4a9j_A_hinge_4_sigma0.8948929172439201.command,0.00472800061
pdb4lil_A_original_pdb4lil_A_hinge_1_sigma0.8948929172439201.command,0.0178930014
pdb1wx6_A_original_pdb1wx6_A_hinge_3_sigma0.8948929172439201.command,0.00604400039
pdb1qx1_A_original_pdb1qx1_A_hinge_4_sigma0.8948929172439201.command,0.0763269961
pdb5gpk_A_original_pdb5gpk_A_hinge_5_sigma0.8948929172439201.command,0.00587000139
pdb3fa2_A_original_pdb3fa2_A_hinge_5_sigma0.8948929172439201.command,0.010422999
pdb6igy_A_original_pdb6igy_A_hinge_0_sigma0.8948929172439201.command,0.24797701835632324
pdb6jtd_A_original_pdb6jtd_A_hinge_0_sigma0.8948929172439201.command,0.23506855964660645
pdb4yjq_A_original_pdb4yjq_A_hinge_1_sigma0.8948929172439201.command,0.0502690002
pdb6f6u_A_original_pdb6f6u_A_hinge_0_sigma0.8948929172439201.command,0.19607067108154297
pdb6yl9_A_original_pdb6yl9_A_hinge_2_sigma0.8948929172439201.command,0.00625800155
pdb5utx_A_original_pdb5utx_A_hinge_2_sigma0.8948929172439201.command,0.0145939998
pdb3ijr_A_original_pdb3ijr_A_hinge_0_sigma0.8948929172439201.command,0.12992334365844727
pdb4bve_A_original_pdb4bve_A_hinge_1_sigma0.8948929172439201.command,0.0258029997
pdb2m8x_A_original_pdb2m8x_A_hinge_4_sigma0.8948929172439201.command,0.00831400044
pdb5qdn_A_original_pdb5qdn_A_hinge_3_sigma0.8948929172439201.command,0.21722698211669922
pdb5kr5_A_original_pdb5kr5_A_hinge_1_sigma0.8948929172439201.command,0.0292369984
pdb5pkt_A_original_pdb5pkt_A_hinge_0_sigma0.8948929172439201.command,0.23404216766357422
pdb5z0x_A_original_pdb5z0x_A_hinge_1_sigma0.8948929172439201.command,0.00455900002
pdb2ar6_A_original_pdb2ar6_A_hinge_1_sigma0.8948929172439201.command,0.1547703742980957
pdb8dhf_A_original_pdb8dhf_A_hinge_5_sigma0.8948929172439201.command,0.00839699805
pdb8dhj_A_original_pdb8dhj_A_hinge_1_sigma0.8948929172439201.command,0.010729
pdb3ldv_A_original_pdb3ldv_A_hinge_2_sigma0.8948929172439201.command,0.00908700004
pdb2rke_A_original_pdb2rke_A_hinge_1_sigma0.8948929172439201.command,0.0744469985
pdb2wqs_A_original_pdb2wqs_A_hinge_5_sigma0.8948929172439201.command,0.00777300075
pdb7udo_A_original_pdb7udo_A_hinge_0_sigma0.8948929172439201.command,0.14312195777893066
pdb2kck_A_original_pdb2kck_A_hinge_0_sigma0.8948929172439201.command,0.16547822952270508
pdb8slb_A_original_pdb8slb_A_hinge_2_sigma0.8948929172439201.command,0.0106899999
pdb3h91_A_original_pdb3h91_A_hinge_1_sigma0.8948929172439201.command,0.00247799978
pdb3zpm_A_original_pdb3zpm_A_hinge_3_sigma0.8948929172439201.command,0.00739400089
pdb3fgv_A_original_pdb3fgv_A_hinge_1_sigma0.8948929172439201.command,0.00456099957
pdb5d7d_A_original_pdb5d7d_A_hinge_2_sigma0.8948929172439201.command,0.00778499991
pdb5zs6_A_original_pdb5zs6_A_hinge_3_sigma0.8948929172439201.command,0.00431299955
pdb8asd_A_original_pdb8asd_A_hinge_1_sigma0.8948929172439201.command,0.24399900436401367
pdb3iqz_A_original_pdb3iqz_A_hinge_5_sigma0.8948929172439201.command,0.0183670018
pdb5f0v_A_original_pdb5f0v_A_hinge_5_sigma0.8948929172439201.command,0.022935003
pdb2l74_A_original_pdb2l74_A_hinge_1_sigma0.8948929172439201.command,0.00912500173
pdb5x0s_A_original_pdb5x0s_A_hinge_1_sigma0.8948929172439201.command,0.13722443580627441
pdb7wci_A_original_pdb7wci_A_hinge_3_sigma0.8948929172439201.command,0.00834000111
pdb8eg6_A_original_pdb8eg6_A_hinge_4_sigma0.8948929172439201.command,0.00705999881
pdb3o43_A_original_pdb3o43_A_hinge_3_sigma0.8948929172439201.command,0.0217350051
pdb6u4u_A_original_pdb6u4u_A_hinge_2_sigma0.8948929172439201.command,0.15327763557434082
pdb5tny_A_original_pdb5tny_A_hinge_4_sigma0.8948929172439201.command,0.0106090009
pdb6r3o_A_original_pdb6r3o_A_hinge_0_sigma0.8948929172439201.command,0.18031764030456543
pdb6rrp_A_original_pdb6rrp_A_hinge_2_sigma0.8948929172439201.command,0.0287380032
pdb4gt6_A_original_pdb4gt6_A_hinge_0_sigma0.8948929172439201.command,0.2178049087524414
pdb5xmc_A_original_pdb5xmc_A_hinge_1_sigma0.8948929172439201.command,0.033946
pdb4l1s_A_original_pdb4l1s_A_hinge_4_sigma0.8948929172439201.command,0.00470799953
pdb5n30_A_original_pdb5n30_A_hinge_3_sigma0.8948929172439201.command,0.18970966339111328
pdb4mm2_A_original_pdb4mm2_A_hinge_2_sigma0.8948929172439201.command,0.0494289994
pdb4ehc_A_original_pdb4ehc_A_hinge_0_sigma0.8948929172439201.command,0.20198607444763184
pdb4ith_A_original_pdb4ith_A_hinge_4_sigma0.8948929172439201.command,0.00838200003
pdb5ht4_A_original_pdb5ht4_A_hinge_3_sigma0.8948929172439201.command,0.00827500038
pdb1h2g_A_original_pdb1h2g_A_hinge_0_sigma0.8948929172439201.command,0.11974978446960449
pdb3pxp_A_original_pdb3pxp_A_hinge_3_sigma0.8948929172439201.command,0.0122369975
pdb4m4v_A_original_pdb4m4v_A_hinge_2_sigma0.8948929172439201.command,0.0194230005
pdb4djt_A_original_pdb4djt_A_hinge_4_sigma0.8948929172439201.command,0.00730000064
pdb6x5h_A_original_pdb6x5h_A_hinge_0_sigma0.8948929172439201.command,0.27227187156677246
pdb4j2v_A_original_pdb4j2v_A_hinge_5_sigma0.8948929172439201.command,0.0230790004
pdb6jr5_A_original_pdb6jr5_A_hinge_0_sigma0.8948929172439201.command,0.16042780876159668
pdb7mqx_A_original_pdb7mqx_A_hinge_5_sigma0.8948929172439201.command,0.0144989975
pdb4gek_A_original_pdb4gek_A_hinge_2_sigma0.8948929172439201.command,0.00904900022
pdb7r61_A_original_pdb7r61_A_hinge_3_sigma0.8948929172439201.command,0.0116310008
pdb6qrt_A_original_pdb6qrt_A_hinge_2_sigma0.8948929172439201.command,0.10434246063232422
pdb5rfa_A_original_pdb5rfa_A_hinge_0_sigma0.8948929172439201.command,0.15870952606201172
pdb5r7y_A_original_pdb5r7y_A_hinge_3_sigma0.8948929172439201.command,0.0110440012
pdb7yko_A_original_pdb7yko_A_hinge_2_sigma0.8948929172439201.command,0.010605
pdb5ocw_A_original_pdb5ocw_A_hinge_2_sigma0.8948929172439201.command,0.00932399929
pdb5r1t_A_original_pdb5r1t_A_hinge_5_sigma0.8948929172439201.command,0.16771888732910156
pdb6afi_A_original_pdb6afi_A_hinge_4_sigma0.8948929172439201.command,0.00425099954
pdb2x1z_M_original_pdb2x1z_M_hinge_3_sigma0.8948929172439201.command,0.00514299981
pdb3m2i_A_original_pdb3m2i_A_hinge_1_sigma0.8948929172439201.command,0.0145820007
pdb5d16_A_original_pdb5d16_A_hinge_2_sigma0.8948929172439201.command,0.00643200055
pdb6wci_A_original_pdb6wci_A_hinge_4_sigma0.8948929172439201.command,0.0203869976
pdb2kxv_A_original_pdb2kxv_A_hinge_2_sigma0.8948929172439201.command,0.0118360016
pdb5iob_A_original_pdb5iob_A_hinge_2_sigma0.8948929172439201.command,0.0136569999
pdb7fle_A_original_pdb7fle_A_hinge_1_sigma0.8948929172439201.command,0.15212321281433105
pdb4elz_A_original_pdb4elz_A_hinge_2_sigma0.8948929172439201.command,0.00542000122
pdb7b57_B_original_pdb7b57_B_hinge_4_sigma0.8948929172439201.command,0.0115799978
pdb4cw2_A_original_pdb4cw2_A_hinge_4_sigma0.8948929172439201.command,0.0108000003
pdb5q3r_A_original_pdb5q3r_A_hinge_1_sigma0.8948929172439201.command,0.0131260008
pdb8jt1_A_original_pdb8jt1_A_hinge_0_sigma0.8948929172439201.command,0.2687854766845703
pdb4ry8_A_original_pdb4ry8_A_hinge_4_sigma0.8948929172439201.command,0.0164059997
pdb6fk3_A_original_pdb6fk3_A_hinge_2_sigma0.8948929172439201.command,0.0398980007
pdb4idb_A_original_pdb4idb_A_hinge_4_sigma0.8948929172439201.command,0.0141020007
pdb3c7h_A_original_pdb3c7h_A_hinge_2_sigma0.8948929172439201.command,0.0591780022
pdb5rug_A_original_pdb5rug_A_hinge_0_sigma0.8948929172439201.command,0.16912341117858887
pdb4bn2_A_original_pdb4bn2_A_hinge_3_sigma0.8948929172439201.command,0.00773700327
pdb8c2i_A_original_pdb8c2i_A_hinge_4_sigma0.8948929172439201.command,0.0057919994
pdb2op5_A_original_pdb2op5_A_hinge_3_sigma0.8948929172439201.command,0.00449199975
pdb5mdj_L_original_pdb5mdj_L_hinge_4_sigma0.8948929172439201.command,0.0156489983
pdb4b1i_A_original_pdb4b1i_A_hinge_5_sigma0.8948929172439201.command,0.0417599976
pdb4hno_A_original_pdb4hno_A_hinge_4_sigma0.8948929172439201.command,0.1807560920715332
pdb3f2e_A_original_pdb3f2e_A_hinge_0_sigma0.8948929172439201.command,0.08807134628295898
pdb7oyp_A_original_pdb7oyp_A_hinge_0_sigma0.8948929172439201.command,0.16048598289489746
pdb7qyo_A_original_pdb7qyo_A_hinge_3_sigma0.8948929172439201.command,0.1342310905456543
pdb6nsf_A_original_pdb6nsf_A_hinge_1_sigma0.8948929172439201.command,0.037897002
pdb4mnr_A_original_pdb4mnr_A_hinge_2_sigma0.8948929172439201.command,0.0169220008
pdb5iag_A_original_pdb5iag_A_hinge_3_sigma0.8948929172439201.command,0.00527999923
pdb6hai_A_original_pdb6hai_A_hinge_0_sigma0.8948929172439201.command,0.1572556495666504
pdb3ty7_A_original_pdb3ty7_A_hinge_3_sigma0.8948929172439201.command,0.0178299993
pdb1z28_A_original_pdb1z28_A_hinge_3_sigma0.8948929172439201.command,0.0120369997
pdb7nyq_A_original_pdb7nyq_A_hinge_4_sigma0.8948929172439201.command,0.14853835105895996
pdb5trw_A_original_pdb5trw_A_hinge_4_sigma0.8948929172439201.command,0.00751300156
pdb4ls5_A_original_pdb4ls5_A_hinge_3_sigma0.8948929172439201.command,0.0153970011
pdb7fcw_A_original_pdb7fcw_A_hinge_2_sigma0.8948929172439201.command,0.00563799962
pdb4zgj_A_original_pdb4zgj_A_hinge_0_sigma0.8948929172439201.command,0.13139796257019043
pdb4bfd_A_original_pdb4bfd_A_hinge_0_sigma0.8948929172439201.command,0.17376089096069336
pdb7yee_A_original_pdb7yee_A_hinge_1_sigma0.8948929172439201.command,0.0828899965
pdb4r9n_A_original_pdb4r9n_A_hinge_1_sigma0.8948929172439201.command,0.0117189996
pdb3i76_A_original_pdb3i76_A_hinge_0_sigma0.8948929172439201.command,0.14103126525878906
pdb2xid_A_original_pdb2xid_A_hinge_5_sigma0.8948929172439201.command,0.0217689984
pdb4chm_A_original_pdb4chm_A_hinge_4_sigma0.8948929172439201.command,0.00706600025
pdb5skg_A_original_pdb5skg_A_hinge_3_sigma0.8948929172439201.command,0.00892699882
pdb5pq6_A_original_pdb5pq6_A_hinge_2_sigma0.8948929172439201.command,0.0050319992
pdb3kng_A_original_pdb3kng_A_hinge_0_sigma0.8948929172439201.command,0.12659502029418945
pdb6gjy_A_original_pdb6gjy_A_hinge_0_sigma0.8948929172439201.command,0.10415291786193848
pdb4d5b_A_original_pdb4d5b_A_hinge_1_sigma0.8948929172439201.command,0.0373270027
pdb6q7r_A_original_pdb6q7r_A_hinge_5_sigma0.8948929172439201.command,0.12425088882446289
pdb6m8v_A_original_pdb6m8v_A_hinge_0_sigma0.8948929172439201.command,0.14078736305236816
pdb3eof_A_original_pdb3eof_A_hinge_2_sigma0.8948929172439201.command,0.0111949984
pdb5t3y_A_original_pdb5t3y_A_hinge_1_sigma0.8948929172439201.command,0.1824193000793457
pdb3o1t_A_original_pdb3o1t_A_hinge_0_sigma0.8948929172439201.command,0.18551301956176758
pdb5ji6_A_original_pdb5ji6_A_hinge_4_sigma0.8948929172439201.command,0.0154229999
pdb1usn_A_original_pdb1usn_A_hinge_2_sigma0.8948929172439201.command,0.00705200061
pdb2m5j_A_original_pdb2m5j_A_hinge_4_sigma0.8948929172439201.command,0.00662099943
pdb5sjr_A_original_pdb5sjr_A_hinge_4_sigma0.8948929172439201.command,0.012713002
pdb2e1y_A_original_pdb2e1y_A_hinge_0_sigma0.8948929172439201.command,0.18265271186828613
pdb6s0u_A_original_pdb6s0u_A_hinge_4_sigma0.8948929172439201.command,0.00896799937
pdb4b5n_A_original_pdb4b5n_A_hinge_0_sigma0.8948929172439201.command,0.18905234336853027
pdb2dlx_A_original_pdb2dlx_A_hinge_5_sigma0.8948929172439201.command,0.0103920009
pdb7lmr_A_original_pdb7lmr_A_hinge_2_sigma0.8948929172439201.command,0.0113940015
pdb2qlt_A_original_pdb2qlt_A_hinge_1_sigma0.8948929172439201.command,0.0154169984
pdb4afj_A_original_pdb4afj_A_hinge_5_sigma0.8948929172439201.command,0.0138089992
pdb6kh3_A_original_pdb6kh3_A_hinge_1_sigma0.8948929172439201.command,0.16497492790222168
pdb6qhm_A_original_pdb6qhm_A_hinge_1_sigma0.8948929172439201.command,0.09535813331604004
pdb3zr5_A_original_pdb3zr5_A_hinge_0_sigma0.8948929172439201.command,0.28240346908569336
pdb5cf1_A_original_pdb5cf1_A_hinge_3_sigma0.8948929172439201.command,0.00557500124
pdb7ajo_A_original_pdb7ajo_A_hinge_3_sigma0.8948929172439201.command,0.0174410008
pdb6ckv_A_original_pdb6ckv_A_hinge_0_sigma0.8948929172439201.command,0.15289831161499023
pdb6lxc_A_original_pdb6lxc_A_hinge_2_sigma0.8948929172439201.command,0.0117349997
pdb3jz0_A_original_pdb3jz0_A_hinge_5_sigma0.8948929172439201.command,0.0102030002
pdb2gzq_A_original_pdb2gzq_A_hinge_4_sigma0.8948929172439201.command,0.0109369997
pdb6jmk_A_original_pdb6jmk_A_hinge_5_sigma0.8948929172439201.command,0.00691
pdb8gck_B_original_pdb8gck_B_hinge_4_sigma0.8948929172439201.command,0.00457600132
pdb7wxl_A_original_pdb7wxl_A_hinge_5_sigma0.8948929172439201.command,0.0197670013
pdb4u9g_A_original_pdb4u9g_A_hinge_2_sigma0.8948929172439201.command,0.1178901195526123
pdb7ktf_A_original_pdb7ktf_A_hinge_0_sigma0.8948929172439201.command,0.1714773178100586
pdb2uyu_A_original_pdb2uyu_A_hinge_5_sigma0.8948929172439201.command,0.0153790005
pdb7ymk_A_original_pdb7ymk_A_hinge_0_sigma0.8948929172439201.command,0.12380266189575195
pdb4kpe_A_original_pdb4kpe_A_hinge_4_sigma0.8948929172439201.command,0.0135589987
pdb6lo9_A_original_pdb6lo9_A_hinge_1_sigma0.8948929172439201.command,0.0101739988
pdb7ea2_B_original_pdb7ea2_B_hinge_0_sigma0.8948929172439201.command,0.1583547592163086
